timestamp,scenario,label,hp_expected_active,heat_demand_mw,base_electric_load_mw,pv_generation_mw,hp_electric_power_mw,hp_thermal_power_mw,cop,p2h_electric_power_mw,chp_electric_power_mw,coupling_bus_voltage_pu,grid_import_mw,max_line_loading_pct,unserved_heat_mw,network_supply_temp_k,network_return_temp_k
2026-01-01 00:00:00,NORMAL,0,1,4.095824194223853,5.10961935296471,0.9057821743274748,0.825256460990506,2.689799069384779,3.2593493011328554,0.22849006523636356,1.9210655434853556,1.0043100002520606,3.1644933490536333,22.962822109548252,0.03914121526646382,346.3549696841828,322.41852913685074
2026-01-01 00:15:00,NORMAL,0,1,2.7555137590082093,5.88730570424387,2.7553256865466627,1.1375758195024084,3.6446599317471007,3.203883090044342,0.9484242195453152,0.5531555299945834,0.9981015673742872,4.52379134541149,37.873553696566105,0.011331117437832399,343.51227814580875,323.14267163216476
2026-01-01 00:30:00,NORMAL,0,1,4.43439167964553,4.002964744809369,2.3438821062945476,1.2936606591604582,3.9305059110428293,3.038282012528381,0.5893910873553498,0.5989182742920314,1.0018847389284768,2.847994136142879,36.36140528182919,0.012215210707313658,343.95692271042725,323.13999696999787
2026-01-01 00:45:00,NORMAL,0,1,3.7894721162374556,2.575590010205003,0.3317652329883315,1.0927655413901867,3.4996841128975125,3.2025937681428984,1.3827786752324926,1.7031169049120314,0.9943650604489956,2.8417310189584795,23.468459345727965,0.055002714808789745,343.112092950556,318.00395281341224
2026-01-01 01:00:00,NORMAL,0,1,1.3767093915505981,2.055745150832806,2.991103973512719,1.3595323459043174,4.081055041047834,3.001807977090274,0.4787347419121051,1.472384151244551,1.0066431553342472,-0.5451669522486106,28.894717115872428,0.0037898005383591826,347.60231669730405,319.29546993010047
2026-01-01 01:15:00,NORMAL,0,1,4.902489406547024,2.918624119995421,2.637600072923236,1.1602056878119948,3.5159100465554225,3.030419591534667,1.0892701925758517,1.0203693106859828,1.0062281748008595,1.6195879678416052,37.638505271921474,0.022927501193105063,346.2668430820547,320.9606685917628
2026-01-01 01:30:00,NORMAL,0,1,4.044558807961412,2.527288871146084,0.8517253135921169,1.2534815820881189,3.554847812752144,2.8359792944307025,0.6916491452323614,1.3373121746296033,1.0047979526287503,2.0453173651251086,49.71625239432329,0.011183007237589448,346.20998675135775,325.06380935548435
2026-01-01 01:45:00,NORMAL,0,1,4.144257221107815,4.71063469445143,2.5106897389828147,0.42551447830200084,1.3018822670796408,3.059548695674826,0.9899269516939182,2.015820637465721,0.9924262261210323,1.6033350546812182,29.482483079386526,0.03528619436938274,347.4944228422849,322.9601984074278
2026-01-01 02:00:00,NORMAL,0,1,1.5124545307021835,2.4873300185141245,0.3192585956141486,1.1056548532931665,3.32697945910446,3.0090578892636626,0.8995430350739856,2.15322296931586,1.0041456053553304,1.9870559726613177,53.189996404996464,0.0331483017595489,350.62529849647746,322.2387943239968
2026-01-01 02:15:00,NORMAL,0,1,2.8015437515822685,4.0253197264825324,2.997314191422716,0.7840975694801053,2.1990817546371133,2.8046021824748304,0.7091759591384973,1.6224461357800883,1.0020242754381785,0.9500592307288509,41.83193142957854,0.041750114775108475,341.58154779217966,319.2244240889014
2026-01-01 02:30:00,NORMAL,0,1,2.483192096930325,4.7770497425715455,1.9970542083196108,0.9084141826524026,2.718266320584452,2.9923204332275106,1.4250916419366557,1.270738961714206,0.9919736437643372,3.840821581911249,50.4168674073847,0.02237090632820242,343.52324683824577,318.23360073768976
2026-01-01 02:45:00,NORMAL,0,1,4.707059955394407,4.324466436883609,1.950375046676391,1.0195126504305922,3.0463451564469772,2.988040565421479,0.5140704641324338,1.041393522990214,0.999878513081146,2.6482410897902855,38.902239333474284,0.0025634871502541756,343.76764983165094,321.5778157667665
2026-01-01 03:00:00,NORMAL,0,1,3.575460480322658,2.7991026066402305,0.27132218095239824,1.3667966283761264,4.468924966408842,3.269634174996696,0.26585325187390885,1.543836941538507,1.0018226724451662,2.427234969570786,39.96776901688894,0.049150888522814865,343.2983607552346,317.7986774715313
2026-01-01 03:15:00,NORMAL,0,1,4.29104645308332,5.216498104729051,2.6911001966898755,1.383035889574787,4.334617037664887,3.1341319992770114,1.0171410913197425,1.129499237128762,1.0027803763691157,3.8004891881426883,44.78877557518561,0.02989744023058811,342.8448335047926,319.5231272980394
2026-01-01 03:30:00,NORMAL,0,1,2.7736567953093245,4.861628518463206,0.08699850961340827,0.6170510700366958,1.8522125731758516,3.0017168158637197,1.2690113419618632,1.6281902740944458,1.0008863068347442,5.186819284715737,57.11882432663297,0.052106799899203714,344.40069387188925,319.77044410199613
2026-01-01 03:45:00,NORMAL,0,1,1.9089548871391075,4.955936015662167,0.7224841741234411,1.1071288471817078,3.36270248266915,3.0373180964701625,0.06038060990988564,1.8533047650192753,1.0014561570842369,3.215528427954594,39.6725032565164,0.008693357664341476,342.5667925694212,323.18582417824564
2026-01-01 04:00:00,NORMAL,0,1,3.218339148063339,2.524231006229253,0.429065625499905,1.1249818917287955,3.38240639390001,3.0066318567156296,0.6744490326340209,0.6321584218387897,1.0073680569612655,3.314296870223612,41.14630152433164,0.0011021884235240264,345.67008473507485,319.29060539408067
2026-01-01 04:15:00,NORMAL,0,1,1.2552690244167013,2.4950152146013784,2.3303038220766554,0.6811421474443536,2.0226944522305415,2.9695629022806678,1.3387315345309894,0.5021349300454945,1.0061301695495535,1.860893445247718,44.07987854110118,0.01986353983082342,345.1033966428572,315.12150072285476
2026-01-01 04:30:00,NORMAL,0,1,4.310524687970329,5.71025020402603,0.5946126816386936,0.4362567523506431,1.237937830983636,2.837635920391757,1.1244279283843013,0.9245542776814859,0.9856647252310863,5.728814044009863,49.50060549190903,0.036523785839524175,345.9620573295273,321.00888929532493
2026-01-01 04:45:00,NORMAL,0,1,3.5266575964882594,3.5903127752997626,2.731914681392656,0.34504165631429173,1.0273070904370434,2.9773422183589604,1.4877115747464424,2.289022995437562,0.9984128072258116,0.484658703934245,22.874013419449373,0.03152575793347738,346.0154569032765,318.60195629379217
2026-01-01 05:00:00,NORMAL,0,1,4.032350960341495,3.203794767123759,1.9688071179824704,1.1550774402820962,3.3359621311723204,2.888085261502123,0.7971207173958657,1.7925815264571183,0.9991767448622803,1.2891439182274618,40.627497540878885,0.06482420442187731,346.20601370685335,320.0852620488755
2026-01-01 05:15:00,NORMAL,0,1,2.4181038725194735,3.9543361814061333,0.10848813148408865,0.8386697159985965,2.3587188813051934,2.812452669161528,0.9899935782017268,0.8439207038740457,0.9912395071363651,4.81268571035679,39.26366356824174,0.030227011535425917,344.2531821263522,319.82659059831576
