timestamp,scenario,label,hp_expected_active,heat_demand_mw,base_electric_load_mw,pv_generation_mw,hp_electric_power_mw,hp_thermal_power_mw,cop,p2h_electric_power_mw,chp_electric_power_mw,coupling_bus_voltage_pu,grid_import_mw,max_line_loading_pct,unserved_heat_mw,network_supply_temp_k,network_return_temp_k
2026-01-01 10:00:00,HP_DOUBLED,1,1,2.748607675489323,5.317714459530945,2.553393299285805,2.2267492306483216,6.612749385265299,2.969687513191589,0.9943645713151429,0.6105408190024553,0.9945417219251725,4.848254980480302,33.04953448656227,0.035595020882160495,351.74745311421464,324.28182447942146
2026-01-01 10:15:00,HP_DOUBLED,1,1,4.33071278423135,5.187268353300647,0.46563897732327264,2.3619175026345904,6.881011776623068,2.9133158837883517,0.02964966801403751,1.2147392470041083,0.994096742986272,5.470645232056218,45.662453038574085,0.043759023006257454,351.613394703186,325.4761178168635
2026-01-01 10:30:00,HP_DOUBLED,1,1,3.8010604080089965,2.930562967865735,2.203863275805485,0.7077201616112143,2.1500062371515707,3.037932722245485,0.48982026400766987,1.0296143546431593,1.0004733530581422,1.544483846610457,36.49034385856301,0.011739458656612198,351.37269935192876,322.7839680531022
2026-01-01 10:45:00,HP_DOUBLED,1,1,2.2494665655281643,4.123078362396214,0.5791244726067123,1.115977330970857,3.2635711806353433,2.9244063387884083,0.2967147708887954,1.720970134683577,0.9982795342505212,3.5538990572600078,50.38572209225579,0.026902866434188936,349.2049375980056,325.5451179087897
2026-01-01 11:00:00,HP_DOUBLED,1,1,4.329039205580804,4.424063282800043,0.8122762539534008,1.9681751014255404,5.719103700070902,2.905790087441194,1.1672271338160185,0.9107805953448134,1.0002587407070154,5.681610572752583,29.227165013114313,0.07901179582051694,354.2480517322135,324.07896061982945
2026-01-01 11:15:00,HP_DOUBLED,1,1,4.219057429987208,5.470955815104045,2.129714091843912,2.4878756701746108,7.5798553998544,3.046717925145516,1.2909456020941952,2.276730906125681,0.9969560265525721,4.366741550300754,56.2316741165704,0.0012984365073977157,351.2594501900261,324.79383578748025
2026-01-01 11:30:00,HP_DOUBLED,1,1,2.549913516120698,4.412428629354903,2.9406143546960455,0.6099002748672501,1.7929245168344408,2.9397011129806194,0.370020565839221,2.35933324183911,0.9995659990553859,0.5298815972364317,40.008385972534086,0.03620063452195073,355.7505844135685,323.02517448933315
2026-01-01 11:45:00,HP_DOUBLED,1,1,2.1533124157209764,3.6502862770947213,1.8346308179312087,1.7321845526559696,5.259978735741483,3.036615658346753,1.0017737382719796,0.6996621143535804,0.9949057562803748,3.827092218873445,50.243725908514115,0.0674123697374557,350.5746952176006,320.78817459293447
2026-01-01 12:00:00,HP_DOUBLED,1,1,3.729982015899902,3.496736173628731,0.16350094497388679,2.0900322786016736,6.3557476197657365,3.0409806034278186,0.19404420518741167,0.7148059125771544,1.0081486592070479,4.619633541818265,53.98920765604908,0.025912101017543075,352.7842556961059,327.04089181926315
2026-01-01 12:15:00,HP_DOUBLED,1,1,1.5590099344372392,3.7035283454940395,1.8489269097825984,0.665136036082949,1.8817268148712465,2.829085649836264,0.41272878840257,0.7306528762219759,0.9891603479178475,2.6628585727768437,59.9531444381922,0.03838388022041227,351.11294876750065,325.7250727343296
2026-01-01 12:30:00,HP_DOUBLED,1,1,1.7996328099004333,4.607724102319897,0.12705165474050129,1.4829822266174533,4.341895874840888,2.9278138314201883,0.20798174435012928,1.739138512620624,1.003304686617815,4.502796598534883,28.95782662375833,0.0782436596630384,351.34166245499426,320.95145040565797
2026-01-01 12:45:00,HP_DOUBLED,1,1,1.029449079004022,5.469962527009299,2.6524371341004516,2.5703967390441327,8.265538790807517,3.215666540987469,0.4252811498988438,0.7439379284192458,1.0038395372536049,4.482356254636487,31.475696542538195,0.037990146918056314,351.1137542107871,326.6033593387904
2026-01-01 13:00:00,HP_DOUBLED,1,1,4.147697510008554,3.815587528305199,2.128734855301862,2.077548179482889,5.870503112034345,2.825688073089857,1.0121048210239167,2.2047646358605326,0.9927392059701721,2.4127863539903815,30.01732346927553,0.010473704971719924,350.7784030421225,323.12500309869716
2026-01-01 13:15:00,HP_DOUBLED,1,1,3.6594034263681285,2.9913582518054325,0.5193835392675097,1.122848399393314,3.0120428891656474,2.6825018326544203,1.3654903652778787,2.008543029875785,1.00814636805278,3.6274829448989863,30.514853286391308,0.004137719333311285,352.31095471500595,330.3306700406878
2026-01-01 13:30:00,HP_DOUBLED,1,1,3.8206615145053404,2.9466494519903246,0.2751630174725942,2.4761184851902076,6.736833075494786,2.7207232270136235,0.30378361188627895,2.139617716476048,1.0019774514147266,2.607163576624153,43.297789661575095,0.07563332579519588,355.9274464444234,319.97013981587435
2026-01-01 13:45:00,HP_DOUBLED,1,1,4.122916124087872,4.984057120973786,0.5505996866409569,1.3656691315009315,4.102970577821704,3.0043664919865005,0.8131185524260788,1.5521210537720418,1.0018556950341146,5.225891377365828,59.74090092583372,0.021264753062005256,357.58094268327216,323.8164538707244
2026-01-01 14:00:00,HP_DOUBLED,1,1,2.83566310215336,5.266275053695642,2.9400815386625774,2.4773582765169304,7.443563805744043,3.004637591704905,1.0520866518651484,2.4933544230383067,0.9971401109351293,2.8095763688255353,59.61112348371018,0.040325112525164075,347.751879906308,330.16217635537106
2026-01-01 14:15:00,HP_DOUBLED,1,1,3.274964783811575,2.4211123194165,1.3756819273754695,1.257676032461592,3.7508406442809545,2.982358371686232,1.4293837027283485,0.5883502058883225,0.9959138692089066,3.4019122917397393,41.070929254492306,0.007256141287197489,354.3202626752937,329.946517396367
2026-01-01 14:30:00,HP_DOUBLED,1,1,1.5591879925106298,2.2662354278207126,2.352242845024224,1.8987045519429278,6.041921819095186,3.182128474339275,0.9150907243307608,1.3025299283722267,0.9959529558648019,1.2828892757256662,45.56108841058695,0.0338924096440484,353.8076586175564,324.40835771909906
